route,flightDate,mean_fare,n
ATL-LAX,2022-04-29,404.07857763300757,921.0
ATL-LAX,2022-04-30,362.56358252427185,1030.0
ATL-LAX,2022-05-01,482.10937888198754,805.0
ATL-LAX,2022-05-02,424.3902867715079,1081.0
ATL-LAX,2022-05-03,353.0176577229877,1379.0
ATL-LAX,2022-05-04,365.34204437400956,1262.0
ATL-LAX,2022-05-05,400.1728464419476,1335.0
ATL-LAX,2022-05-06,401.4903601108033,1444.0
ATL-LAX,2022-05-07,374.3948746518106,1436.0
ATL-LAX,2022-05-08,496.9635886524824,1410.0
ATL-LAX,2022-05-09,492.02034869976364,1692.0
ATL-LAX,2022-05-10,401.45886677722496,1809.0
ATL-LAX,2022-05-11,424.44427360090447,1769.0
ATL-LAX,2022-05-12,485.6034215167548,1701.0
ATL-LAX,2022-05-13,461.5253741897466,1697.0
ATL-LAX,2022-05-14,420.4737686773658,1807.0
ATL-LAX,2022-05-15,541.2597161936562,1797.0
ATL-LAX,2022-05-16,480.2607754688292,1973.0
ATL-LAX,2022-05-17,405.92149799599196,1996.0
ATL-LAX,2022-05-18,412.9025210084033,2023.0
ATL-LAX,2022-05-19,434.24081933842245,1965.0
ATL-LAX,2022-05-20,447.74417224880386,2090.0
ATL-LAX,2022-05-21,406.169765625,2176.0
ATL-LAX,2022-05-22,528.8744864588656,1957.0
ATL-LAX,2022-05-23,480.4982281236395,2297.0
ATL-LAX,2022-05-24,448.16297394789586,2495.0
ATL-LAX,2022-05-25,474.49085123966944,2420.0
ATL-LAX,2022-05-26,508.96416842996194,2363.0
ATL-LAX,2022-05-27,492.8474535315985,2152.0
ATL-LAX,2022-05-28,452.1776743139901,2223.0
ATL-LAX,2022-05-29,482.0390604026846,2235.0
ATL-LAX,2022-05-30,561.1216158818097,2166.0
ATL-LAX,2022-05-31,508.5353958333333,2400.0
ATL-LAX,2022-06-01,486.3955272469921,2826.0
ATL-LAX,2022-06-02,443.64175314465405,2544.0
ATL-LAX,2022-06-03,431.8227261613692,2454.0
ATL-LAX,2022-06-04,466.9986767718149,2441.0
ATL-LAX,2022-06-05,510.85204166666665,2640.0
ATL-LAX,2022-06-06,461.9195781818182,2750.0
ATL-LAX,2022-06-07,442.98272901372485,3133.0
ATL-LAX,2022-06-08,462.9968529587566,3346.0
ATL-LAX,2022-06-09,465.30095015576325,3210.0
ATL-LAX,2022-06-10,474.7522851686824,3142.0
ATL-LAX,2022-06-11,457.27366091051806,3185.0
ATL-LAX,2022-06-12,527.6276234765876,3118.0
ATL-LAX,2022-06-13,465.45527580893685,3245.0
ATL-LAX,2022-06-14,424.21378688054995,3491.0
ATL-LAX,2022-06-15,437.442794117647,3604.0
ATL-LAX,2022-06-16,461.4539472237493,3638.0
ATL-LAX,2022-06-17,469.0218121958202,3493.0
ATL-LGA,2022-04-17,280.8139622641509,53.0
ATL-LGA,2022-04-18,251.0941739130435,115.0
ATL-LGA,2022-04-19,222.791875,192.0
ATL-LGA,2022-04-20,234.44314814814814,216.0
ATL-LGA,2022-04-21,300.785,216.0
ATL-LGA,2022-04-22,427.3548148148148,270.0
ATL-LGA,2022-04-23,541.8430402930404,273.0
ATL-LGA,2022-04-24,665.9236503067485,326.0
ATL-LGA,2022-04-25,411.5021951219513,410.0
ATL-LGA,2022-04-26,245.03992063492063,630.0
ATL-LGA,2022-04-27,247.5193548387097,465.0
ATL-LGA,2022-04-28,190.5780902777778,576.0
ATL-LGA,2022-04-29,187.96775541795668,646.0
ATL-LGA,2022-04-30,186.93427860696517,603.0
ATL-LGA,2022-05-01,260.9589240506329,632.0
ATL-LGA,2022-05-02,212.42144836272038,794.0
ATL-LGA,2022-05-03,165.97010603588905,1226.0
ATL-LGA,2022-05-04,165.09470445344127,1235.0
ATL-LGA,2022-05-05,172.2166518254675,1123.0
ATL-LGA,2022-05-06,195.11964028776978,973.0
ATL-LGA,2022-05-07,192.44593186372742,998.0
ATL-LGA,2022-05-08,288.7561111111111,972.0
ATL-LGA,2022-05-09,225.40048962655598,1205.0
ATL-LGA,2022-05-10,166.05956664478003,1523.0
ATL-LGA,2022-05-11,159.1650445292621,1572.0
ATL-LGA,2022-05-12,182.64206112852665,1276.0
ATL-LGA,2022-05-13,212.53505899705013,1356.0
ATL-LGA,2022-05-14,198.6923880597015,1072.0
ATL-LGA,2022-05-15,326.1387987012987,1232.0
ATL-LGA,2022-05-16,237.0401753104456,1369.0
ATL-LGA,2022-05-17,167.46563442211053,1592.0
ATL-LGA,2022-05-18,150.38967641568138,1607.0
ATL-LGA,2022-05-19,179.50898706896552,1392.0
ATL-LGA,2022-05-20,219.37953991880917,1478.0
ATL-LGA,2022-05-21,183.4812549960032,1251.0
ATL-LGA,2022-05-22,314.12686288088645,1444.0
ATL-LGA,2022-05-23,213.5553746130031,1615.0
ATL-LGA,2022-05-24,167.1176263736264,1820.0
ATL-LGA,2022-05-25,188.2826499388005,1634.0
ATL-LGA,2022-05-26,232.03670257330944,1671.0
ATL-LGA,2022-05-27,278.5160617349654,1879.0
ATL-LGA,2022-05-28,269.067638791286,1423.0
ATL-LGA,2022-05-29,309.1423608944358,1923.0
ATL-LGA,2022-05-30,390.73504973668815,1709.0
ATL-LGA,2022-05-31,290.608274611399,1930.0
ATL-LGA,2022-06-01,247.69275519421862,2214.0
ATL-LGA,2022-06-02,213.52233004926111,2030.0
ATL-LGA,2022-06-03,217.244443324937,1985.0
ATL-LGA,2022-06-04,301.65454015544043,1544.0
ATL-LGA,2022-06-05,293.57400425985094,1878.0
ATL-LGA,2022-06-06,219.19716651745748,2234.0
ATL-LGA,2022-06-07,198.35721695985566,2217.0
ATL-LGA,2022-06-08,194.39461988304095,2223.0
ATL-LGA,2022-06-09,234.18635564853557,2390.0
ATL-LGA,2022-06-10,246.7452860802733,2342.0
ATL-LGA,2022-06-11,257.0495608531995,1594.0
ATL-LGA,2022-06-12,288.66757589911253,2141.0
ATL-LGA,2022-06-13,223.98941614906835,2415.0
ATL-LGA,2022-06-14,194.50976725838265,2535.0
ATL-LGA,2022-06-15,192.87177760375883,2554.0
ATL-LGA,2022-06-16,221.16925718551695,2679.0
ATL-LGA,2022-06-17,245.835280632411,2530.0
ATL-MIA,2022-04-17,380.67892857142857,28.0
ATL-MIA,2022-04-18,285.13389830508476,59.0
ATL-MIA,2022-04-19,193.15191780821917,73.0
ATL-MIA,2022-04-20,195.94934426229509,122.0
ATL-MIA,2022-04-21,249.0958108108108,148.0
ATL-MIA,2022-04-22,263.2445569620253,158.0
ATL-MIA,2022-04-23,209.72027624309393,181.0
ATL-MIA,2022-04-24,276.3787234042553,235.0
ATL-MIA,2022-04-25,238.59300970873787,206.0
ATL-MIA,2022-04-26,187.31211356466878,317.0
ATL-MIA,2022-04-27,212.2210996563574,291.0
ATL-MIA,2022-04-28,242.9543710691824,318.0
ATL-MIA,2022-04-29,228.2917280453258,353.0
ATL-MIA,2022-04-30,175.38655263157895,380.0
ATL-MIA,2022-05-01,244.23148979591835,490.0
ATL-MIA,2022-05-02,194.05467505241091,477.0
ATL-MIA,2022-05-03,152.58514886164625,571.0
ATL-MIA,2022-05-04,170.20651006711412,596.0
ATL-MIA,2022-05-05,274.8412275862069,725.0
ATL-MIA,2022-05-06,240.72939711664483,763.0
ATL-MIA,2022-05-07,180.0004213483146,712.0
ATL-MIA,2022-05-08,248.89413098236776,794.0
ATL-MIA,2022-05-09,208.129835443038,790.0
ATL-MIA,2022-05-10,166.83956751054853,948.0
ATL-MIA,2022-05-11,172.6329866989117,827.0
ATL-MIA,2022-05-12,282.67203501094093,914.0
ATL-MIA,2022-05-13,272.1482967515364,1139.0
ATL-MIA,2022-05-14,196.03581205311542,979.0
ATL-MIA,2022-05-15,322.41515202702703,1184.0
ATL-MIA,2022-05-16,225.82360544217687,1029.0
ATL-MIA,2022-05-17,161.98733203505358,1027.0
ATL-MIA,2022-05-18,165.7953017641597,1077.0
ATL-MIA,2022-05-19,304.7812412587413,1144.0
ATL-MIA,2022-05-20,310.3737336814621,1149.0
ATL-MIA,2022-05-21,215.93456461961503,1091.0
ATL-MIA,2022-05-22,310.1444601769912,1130.0
ATL-MIA,2022-05-23,216.286096,1250.0
ATL-MIA,2022-05-24,186.1722854715378,1177.0
ATL-MIA,2022-05-25,236.81596322241683,1142.0
ATL-MIA,2022-05-26,346.8181911262798,1172.0
ATL-MIA,2022-05-27,384.6386415711948,1222.0
ATL-MIA,2022-05-28,301.70409836065585,1098.0
ATL-MIA,2022-05-29,295.78734774066794,1527.0
ATL-MIA,2022-05-30,373.4816484375,1280.0
ATL-MIA,2022-05-31,294.46948529411765,1360.0
ATL-MIA,2022-06-01,267.00740572171657,1538.0
ATL-MIA,2022-06-02,258.5785385756677,1348.0
ATL-MIA,2022-06-03,317.1717514534884,1376.0
ATL-MIA,2022-06-04,296.58539408867,1218.0
ATL-MIA,2022-06-05,312.87889374090247,1374.0
ATL-MIA,2022-06-06,296.1273458445041,1492.0
ATL-MIA,2022-06-07,256.9040776081425,1572.0
ATL-MIA,2022-06-08,292.441728,1875.0
ATL-MIA,2022-06-09,336.1336820371645,1453.0
ATL-MIA,2022-06-10,363.0579117028732,1427.0
ATL-MIA,2022-06-11,276.7287461538461,1300.0
ATL-MIA,2022-06-12,348.6279494799406,1346.0
ATL-MIA,2022-06-13,322.9690259285214,1427.0
ATL-MIA,2022-06-14,248.14903012490817,1361.0
ATL-MIA,2022-06-15,273.4988756613757,1512.0
ATL-MIA,2022-06-16,327.2784677419355,1612.0
ATL-MIA,2022-06-17,354.01614569536434,1510.0
ATL-OAK,2022-04-17,704.4265,20.0
ATL-OAK,2022-04-18,648.0490322580646,31.0
ATL-OAK,2022-04-19,541.8958947368421,95.0
ATL-OAK,2022-04-20,587.2376388888889,72.0
ATL-OAK,2022-04-21,680.0883157894737,95.0
ATL-OAK,2022-04-22,681.3147761194031,134.0
ATL-OAK,2022-04-23,622.7844628099174,121.0
ATL-OAK,2022-04-24,751.7529007633589,131.0
ATL-OAK,2022-04-25,669.6365060240964,166.0
ATL-OAK,2022-04-26,538.6203004291846,233.0
ATL-OAK,2022-04-27,617.3671729957807,237.0
ATL-OAK,2022-04-28,593.297261904762,252.0
ATL-OAK,2022-04-29,544.5655952380953,252.0
ATL-OAK,2022-04-30,599.815741444867,263.0
ATL-OAK,2022-05-01,704.2959638554217,332.0
ATL-OAK,2022-05-02,656.0003551912567,366.0
ATL-OAK,2022-05-03,531.4107782101167,514.0
ATL-OAK,2022-05-04,512.1994433399602,503.0
ATL-OAK,2022-05-05,557.2229233870968,496.0
ATL-OAK,2022-05-06,548.1216607773852,566.0
ATL-OAK,2022-05-07,538.5117970049919,601.0
ATL-OAK,2022-05-08,665.5679368421053,475.0
ATL-OAK,2022-05-09,711.5236698717949,624.0
ATL-OAK,2022-05-10,550.1866622162885,749.0
ATL-OAK,2022-05-11,576.3815824468086,752.0
ATL-OAK,2022-05-12,612.611122625216,579.0
ATL-OAK,2022-05-13,650.012962962963,648.0
ATL-OAK,2022-05-14,621.6202388535032,628.0
ATL-OAK,2022-05-15,882.7758126410835,886.0
ATL-OAK,2022-05-16,667.4948351648351,637.0
ATL-OAK,2022-05-17,546.6820902612827,842.0
ATL-OAK,2022-05-18,556.3983763837639,813.0
ATL-OAK,2022-05-19,606.8255837563452,788.0
ATL-OAK,2022-05-20,598.4292568448501,767.0
ATL-OAK,2022-05-21,602.3416974595843,866.0
ATL-OAK,2022-05-22,777.6989405684755,774.0
ATL-OAK,2022-05-23,701.0565968586388,764.0
ATL-OAK,2022-05-24,599.336375,960.0
ATL-OAK,2022-05-25,663.4887561576356,812.0
ATL-OAK,2022-05-26,705.2857884231538,1002.0
ATL-OAK,2022-05-27,725.226025515211,1019.0
ATL-OAK,2022-05-28,643.3823237597911,766.0
ATL-OAK,2022-05-29,678.9636564805058,949.0
ATL-OAK,2022-05-30,784.1664437367305,942.0
ATL-OAK,2022-05-31,737.1912913223141,968.0
ATL-OAK,2022-06-01,665.3720893970894,962.0
ATL-OAK,2022-06-02,608.9763815789473,912.0
ATL-OAK,2022-06-03,674.4478395624429,1097.0
ATL-OAK,2022-06-04,687.5369723756909,905.0
ATL-OAK,2022-06-05,744.5368295114655,1003.0
ATL-OAK,2022-06-06,609.0072202166065,1385.0
ATL-OAK,2022-06-07,606.8910072992701,1370.0
ATL-OAK,2022-06-08,649.6987076710436,1447.0
ATL-OAK,2022-06-09,638.0325340246274,1543.0
ATL-OAK,2022-06-10,639.7875263774912,1706.0
ATL-OAK,2022-06-11,612.2420574534161,1288.0
ATL-OAK,2022-06-12,713.4217479674796,1476.0
ATL-OAK,2022-06-13,621.9100131839156,1517.0
ATL-OAK,2022-06-14,555.3151661016949,1475.0
ATL-OAK,2022-06-15,548.7564118895965,1413.0
ATL-OAK,2022-06-16,612.4287483355527,1502.0
ATL-OAK,2022-06-17,639.6591967213113,1830.0
ATL-ORD,2022-04-17,327.1364516129032,31.0
ATL-ORD,2022-04-18,247.71687500000002,64.0
ATL-ORD,2022-04-19,203.3956914893617,188.0
ATL-ORD,2022-04-20,239.86988165680475,169.0
ATL-ORD,2022-04-21,339.02013215859034,227.0
ATL-ORD,2022-04-22,286.8627528089888,178.0
ATL-ORD,2022-04-23,265.187389380531,226.0
ATL-ORD,2022-04-24,292.22296774193546,155.0
ATL-ORD,2022-04-25,321.67670682730926,249.0
ATL-ORD,2022-04-26,193.04713947990544,423.0
ATL-ORD,2022-04-27,301.23247663551405,428.0
ATL-ORD,2022-04-28,281.9301138519924,527.0
ATL-ORD,2022-04-29,295.64067761806984,487.0
ATL-ORD,2022-04-30,222.41382826475854,559.0
ATL-ORD,2022-05-01,306.69476878612716,346.0
ATL-ORD,2022-05-02,276.49698757763974,644.0
ATL-ORD,2022-05-03,174.00355875831485,902.0
ATL-ORD,2022-05-04,171.20512558139535,1075.0
ATL-ORD,2022-05-05,250.87496666666667,900.0
ATL-ORD,2022-05-06,255.05120985010706,934.0
ATL-ORD,2022-05-07,204.60275109170306,916.0
ATL-ORD,2022-05-08,336.05102040816325,882.0
ATL-ORD,2022-05-09,282.4016681146829,1151.0
ATL-ORD,2022-05-10,187.44977511244375,1334.0
ATL-ORD,2022-05-11,184.11646253602305,1388.0
ATL-ORD,2022-05-12,258.349416909621,1029.0
ATL-ORD,2022-05-13,251.96554465161924,1019.0
ATL-ORD,2022-05-14,199.51037486218303,907.0
ATL-ORD,2022-05-15,339.20340788072417,939.0
ATL-ORD,2022-05-16,281.1802083333334,1200.0
ATL-ORD,2022-05-17,206.93665730337077,1424.0
ATL-ORD,2022-05-18,209.8567262388302,1231.0
ATL-ORD,2022-05-19,283.69448683015446,1101.0
ATL-ORD,2022-05-20,322.6114465937763,1189.0
ATL-ORD,2022-05-21,231.21698574338086,982.0
ATL-ORD,2022-05-22,356.1993387589013,983.0
ATL-ORD,2022-05-23,282.3932852564103,1248.0
ATL-ORD,2022-05-24,210.21381416504224,1539.0
ATL-ORD,2022-05-25,240.7726708074534,1449.0
ATL-ORD,2022-05-26,326.2529121278141,1377.0
ATL-ORD,2022-05-27,310.2435622710623,1092.0
ATL-ORD,2022-05-28,255.47887488748873,1111.0
ATL-ORD,2022-05-29,263.3700474683544,1264.0
ATL-ORD,2022-05-30,346.96545293072825,1126.0
ATL-ORD,2022-05-31,296.9686253143337,1193.0
ATL-ORD,2022-06-01,259.64049719887953,1428.0
ATL-ORD,2022-06-02,285.8724948735475,1463.0
ATL-ORD,2022-06-03,304.5424545454546,1320.0
ATL-ORD,2022-06-04,276.7743052208836,1245.0
ATL-ORD,2022-06-05,336.76878028404343,1197.0
ATL-ORD,2022-06-06,297.35943438914035,1768.0
ATL-ORD,2022-06-07,259.5629485645933,1672.0
ATL-ORD,2022-06-08,277.1343487982113,1789.0
ATL-ORD,2022-06-09,319.1545263157895,1520.0
ATL-ORD,2022-06-10,337.16766568483064,1358.0
ATL-ORD,2022-06-11,297.1052380952381,1113.0
ATL-ORD,2022-06-12,362.051801242236,966.0
ATL-ORD,2022-06-13,320.93740906190175,1567.0
ATL-ORD,2022-06-14,252.2360526315789,1672.0
ATL-ORD,2022-06-15,297.29310212998365,1831.0
ATL-ORD,2022-06-16,370.63382905982905,1755.0
ATL-ORD,2022-06-17,350.06796296296295,1512.0
ATL-PHL,2022-04-17,571.9327777777778,18.0
ATL-PHL,2022-04-18,362.68370967741936,62.0
ATL-PHL,2022-04-19,261.05372727272726,110.0
ATL-PHL,2022-04-20,323.2996226415094,159.0
ATL-PHL,2022-04-21,508.00375939849624,133.0
ATL-PHL,2022-04-22,510.54426666666666,150.0
ATL-PHL,2022-04-23,474.3148466257669,163.0
ATL-PHL,2022-04-24,749.1010000000001,170.0
ATL-PHL,2022-04-25,493.01542016806724,238.0
ATL-PHL,2022-04-26,285.74612794612796,297.0
ATL-PHL,2022-04-27,351.51215017064845,293.0
ATL-PHL,2022-04-28,290.23501529051987,327.0
ATL-PHL,2022-04-29,294.5159154929578,426.0
ATL-PHL,2022-04-30,230.90511363636364,440.0
ATL-PHL,2022-05-01,357.9223364485982,428.0
ATL-PHL,2022-05-02,306.9801181102363,508.0
ATL-PHL,2022-05-03,201.10222627737227,548.0
ATL-PHL,2022-05-04,200.42299093655592,662.0
ATL-PHL,2022-05-05,230.35187594553705,661.0
ATL-PHL,2022-05-06,262.2923515981735,876.0
ATL-PHL,2022-05-07,229.79009845288329,711.0
ATL-PHL,2022-05-08,364.62153439153445,756.0
ATL-PHL,2022-05-09,297.11174322732626,849.0
ATL-PHL,2022-05-10,207.88422,1000.0
ATL-PHL,2022-05-11,231.042084623323,969.0
ATL-PHL,2022-05-12,314.8010318331504,911.0
ATL-PHL,2022-05-13,294.35548104956274,1029.0
ATL-PHL,2022-05-14,265.3101003764115,797.0
ATL-PHL,2022-05-15,392.69118822292324,951.0
ATL-PHL,2022-05-16,312.6114314314314,999.0
ATL-PHL,2022-05-17,233.71924670433145,1062.0
ATL-PHL,2022-05-18,224.85999103139014,1115.0
ATL-PHL,2022-05-19,284.2018338815789,1216.0
ATL-PHL,2022-05-20,288.754410041841,1195.0
ATL-PHL,2022-05-21,258.16974,1000.0
ATL-PHL,2022-05-22,407.93141500474843,1053.0
ATL-PHL,2022-05-23,302.2794248927039,1165.0
ATL-PHL,2022-05-24,246.08023255813956,1118.0
ATL-PHL,2022-05-25,271.7079485049834,1204.0
ATL-PHL,2022-05-26,317.0286963562753,1235.0
ATL-PHL,2022-05-27,314.72481671554254,1364.0
ATL-PHL,2022-05-28,268.6347632850242,1035.0
ATL-PHL,2022-05-29,318.6363802281369,1315.0
ATL-PHL,2022-05-30,418.3795866569978,1379.0
ATL-PHL,2022-05-31,322.67681208053693,1192.0
ATL-PHL,2022-06-01,282.46806902218566,1217.0
ATL-PHL,2022-06-02,276.13093511450387,1572.0
ATL-PHL,2022-06-03,277.9874295774648,1420.0
ATL-PHL,2022-06-04,239.92323984526118,1034.0
ATL-PHL,2022-06-05,360.4376121673004,1315.0
ATL-PHL,2022-06-06,296.739556010929,1464.0
ATL-PHL,2022-06-07,263.95011198945986,1518.0
ATL-PHL,2022-06-08,243.12618497109827,1384.0
ATL-PHL,2022-06-09,267.0296306620209,1435.0
ATL-PHL,2022-06-10,286.3360674981658,1363.0
ATL-PHL,2022-06-11,224.72066089693152,1271.0
ATL-PHL,2022-06-12,327.46964470762396,1351.0
ATL-PHL,2022-06-13,274.14766149870803,1548.0
ATL-PHL,2022-06-14,221.5715430463576,1510.0
ATL-PHL,2022-06-15,230.60675944333994,1509.0
ATL-PHL,2022-06-16,285.1547345132743,1582.0
ATL-PHL,2022-06-17,295.2015550906555,1434.0
ATL-SFO,2022-04-17,676.965,40.0
ATL-SFO,2022-04-18,436.27250000000004,88.0
ATL-SFO,2022-04-19,398.60289473684213,152.0
ATL-SFO,2022-04-20,457.7419911504425,226.0
ATL-SFO,2022-04-21,518.1991573033707,178.0
ATL-SFO,2022-04-22,597.0316382252561,293.0
ATL-SFO,2022-04-23,603.8288738738739,222.0
ATL-SFO,2022-04-24,717.1592363636364,275.0
ATL-SFO,2022-04-25,564.3107453416148,322.0
ATL-SFO,2022-04-26,467.83854368932043,309.0
ATL-SFO,2022-04-27,515.7359895833333,384.0
ATL-SFO,2022-04-28,530.5470038910506,514.0
ATL-SFO,2022-04-29,516.7359462915601,782.0
ATL-SFO,2022-04-30,475.1378751660027,753.0
ATL-SFO,2022-05-01,597.8948653500897,557.0
ATL-SFO,2022-05-02,487.8030633284242,679.0
ATL-SFO,2022-05-03,411.86482598607887,862.0
ATL-SFO,2022-05-04,403.5990270270271,740.0
ATL-SFO,2022-05-05,473.3831836734695,980.0
ATL-SFO,2022-05-06,500.08146520146516,1092.0
ATL-SFO,2022-05-07,501.11146868250546,926.0
ATL-SFO,2022-05-08,650.1413342503439,727.0
ATL-SFO,2022-05-09,622.547907216495,970.0
ATL-SFO,2022-05-10,515.5589288090487,1503.0
ATL-SFO,2022-05-11,528.7221115173675,1094.0
ATL-SFO,2022-05-12,567.7050368188513,679.0
ATL-SFO,2022-05-13,571.4293052109182,806.0
ATL-SFO,2022-05-14,610.081310629515,969.0
ATL-SFO,2022-05-15,752.9948970037453,1068.0
ATL-SFO,2022-05-16,624.1869143446852,969.0
ATL-SFO,2022-05-17,553.8017614035087,1425.0
ATL-SFO,2022-05-18,538.7994098088113,1203.0
ATL-SFO,2022-05-19,579.7894059405941,1010.0
ATL-SFO,2022-05-20,538.6918423551757,1053.0
ATL-SFO,2022-05-21,521.3589244851258,1311.0
ATL-SFO,2022-05-22,707.9572589382448,923.0
ATL-SFO,2022-05-23,603.4484984984986,1332.0
ATL-SFO,2022-05-24,552.3658462455305,1678.0
ATL-SFO,2022-05-25,565.8495089543617,1731.0
ATL-SFO,2022-05-26,633.1636268174475,1238.0
ATL-SFO,2022-05-27,602.5615021459228,1165.0
ATL-SFO,2022-05-28,562.0556359482102,1313.0
ATL-SFO,2022-05-29,625.0568335089569,1898.0
ATL-SFO,2022-05-30,713.6122674418605,1548.0
ATL-SFO,2022-05-31,637.8929622758196,1617.0
ATL-SFO,2022-06-01,594.1329147196262,1712.0
ATL-SFO,2022-06-02,558.4415846994535,1647.0
ATL-SFO,2022-06-03,521.1201989026063,1458.0
ATL-SFO,2022-06-04,590.4515045992116,1522.0
ATL-SFO,2022-06-05,727.4764950634697,1418.0
ATL-SFO,2022-06-06,582.7180524781342,1715.0
ATL-SFO,2022-06-07,551.6134391534391,2079.0
ATL-SFO,2022-06-08,571.7643807965085,1833.0
ATL-SFO,2022-06-09,602.2179260543039,1731.0
ATL-SFO,2022-06-10,576.7672565245067,1571.0
ATL-SFO,2022-06-11,591.7605157401206,1493.0
ATL-SFO,2022-06-12,669.2456650246304,1421.0
ATL-SFO,2022-06-13,589.8289861039631,1943.0
ATL-SFO,2022-06-14,537.8117196167423,1983.0
ATL-SFO,2022-06-15,537.3360199265863,1907.0
ATL-SFO,2022-06-16,539.5536531986533,1782.0
ATL-SFO,2022-06-17,555.134812247256,1731.0
BOS-ATL,2022-04-17,427.37173913043483,23.0
BOS-ATL,2022-04-18,420.91306451612905,62.0
BOS-ATL,2022-04-19,334.7522018348624,109.0
BOS-ATL,2022-04-20,308.89724137931034,174.0
BOS-ATL,2022-04-21,278.55897009966776,301.0
BOS-ATL,2022-04-22,283.84728937728937,273.0
BOS-ATL,2022-04-23,353.91584374999996,320.0
BOS-ATL,2022-04-24,302.4149019607843,306.0
BOS-ATL,2022-04-25,236.3320101351351,592.0
BOS-ATL,2022-04-26,212.5219115890084,837.0
BOS-ATL,2022-04-27,217.02528484848483,825.0
BOS-ATL,2022-04-28,264.3506,750.0
BOS-ATL,2022-04-29,253.2408845577211,667.0
BOS-ATL,2022-04-30,221.99691275167785,745.0
BOS-ATL,2022-05-01,270.90544827586206,725.0
BOS-ATL,2022-05-02,266.22066666666666,1200.0
BOS-ATL,2022-05-03,222.2722748447205,1288.0
BOS-ATL,2022-05-04,240.10236091298145,1402.0
BOS-ATL,2022-05-05,286.5974082397004,1335.0
BOS-ATL,2022-05-06,300.188437735849,1325.0
BOS-ATL,2022-05-07,262.2981094527363,1206.0
BOS-ATL,2022-05-08,257.27030581039753,1308.0
BOS-ATL,2022-05-09,249.24605216360405,1687.0
BOS-ATL,2022-05-10,242.76839767318882,1891.0
BOS-ATL,2022-05-11,248.51609494640124,1959.0
BOS-ATL,2022-05-12,287.96539908779937,1754.0
BOS-ATL,2022-05-13,295.7612618483413,1688.0
BOS-ATL,2022-05-14,271.3398923187366,1393.0
BOS-ATL,2022-05-15,298.87378654970763,1368.0
BOS-ATL,2022-05-16,263.6896240208878,1915.0
BOS-ATL,2022-05-17,256.46747647562023,2338.0
BOS-ATL,2022-05-18,241.2714192424902,2297.0
BOS-ATL,2022-05-19,257.1960545905707,2015.0
BOS-ATL,2022-05-20,272.3794110985278,1766.0
BOS-ATL,2022-05-21,249.17626674107143,1792.0
BOS-ATL,2022-05-22,317.66712540192924,1555.0
BOS-ATL,2022-05-23,277.5482541377469,1873.0
BOS-ATL,2022-05-24,250.82236768802227,2513.0
BOS-ATL,2022-05-25,250.84035315154225,2237.0
BOS-ATL,2022-05-26,310.52511947127607,1967.0
BOS-ATL,2022-05-27,343.304209039548,2124.0
BOS-ATL,2022-05-28,294.768226519337,1810.0
BOS-ATL,2022-05-29,263.50859245630176,2174.0
BOS-ATL,2022-05-30,314.72689149560114,1705.0
BOS-ATL,2022-05-31,256.3608377723971,2065.0
BOS-ATL,2022-06-01,232.203530058651,2728.0
BOS-ATL,2022-06-02,245.98837974683545,2765.0
BOS-ATL,2022-06-03,265.7412724658519,2782.0
BOS-ATL,2022-06-04,300.05193956043956,1820.0
BOS-ATL,2022-06-05,360.7302684903749,1974.0
BOS-ATL,2022-06-06,294.01074266617155,2693.0
BOS-ATL,2022-06-07,255.79768837367882,2933.0
BOS-ATL,2022-06-08,256.2869336219336,2772.0
BOS-ATL,2022-06-09,314.8482738738739,2775.0
BOS-ATL,2022-06-10,338.3066718506999,2572.0
BOS-ATL,2022-06-11,332.20706366630077,1822.0
BOS-ATL,2022-06-12,369.5074831344058,1927.0
BOS-ATL,2022-06-13,307.0437708830549,2514.0
BOS-ATL,2022-06-14,280.2313641530883,2639.0
BOS-ATL,2022-06-15,274.10325337331335,2668.0
BOS-ATL,2022-06-16,316.0866316171139,2758.0
BOS-ATL,2022-06-17,342.920062937063,2860.0
BOS-CLT,2022-04-17,651.4453846153847,26.0
BOS-CLT,2022-04-18,650.5174285714286,70.0
BOS-CLT,2022-04-19,449.47212500000006,80.0
BOS-CLT,2022-04-20,398.806231884058,138.0
BOS-CLT,2022-04-21,268.7232786885246,244.0
BOS-CLT,2022-04-22,258.8811016949153,236.0
BOS-CLT,2022-04-23,317.19057692307695,260.0
BOS-CLT,2022-04-24,299.64160919540234,261.0
BOS-CLT,2022-04-25,163.3212403100775,516.0
BOS-CLT,2022-04-26,139.97859903381644,828.0
BOS-CLT,2022-04-27,135.44310654685492,779.0
BOS-CLT,2022-04-28,217.19924137931034,580.0
BOS-CLT,2022-04-29,237.6623790322581,496.0
BOS-CLT,2022-04-30,163.54825949367088,632.0
BOS-CLT,2022-05-01,207.08048414023372,599.0
BOS-CLT,2022-05-02,127.78562564632884,967.0
BOS-CLT,2022-05-03,117.99145896656536,1316.0
BOS-CLT,2022-05-04,140.94012658227848,1106.0
BOS-CLT,2022-05-05,232.69681472081223,788.0
BOS-CLT,2022-05-06,237.69598370197903,859.0
BOS-CLT,2022-05-07,170.23304715840388,827.0
BOS-CLT,2022-05-08,161.15189971070396,1037.0
BOS-CLT,2022-05-09,124.16131203263085,1471.0
BOS-CLT,2022-05-10,109.31558323895808,1766.0
BOS-CLT,2022-05-11,126.631150202977,1478.0
